关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
上海,中国刘杰,"
                        今天14:25
                        ",微博视频号,#上海疫情# 网友：封控，居民也无法下楼扔垃圾。居委会赵主任一个人，收掉了整栋楼的垃圾（27层，两梯四户）。看着视频，又心疼又感动。 L中国刘杰的微博视频 ​                , 41, 46,232,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,未来网,"
                        今天08:20
                        ",微博视频号,"
                    【#上海一小区核酸完给居民发白菜#】4月7日，上海奉贤一小区内，居民们排队做完核酸后，工作人员给每人都发一颗白菜。网友们看后纷纷表示：“这样就对了，既督促下楼做核酸，又省得让大白爬楼梯”“这样好，既公平又省时间”。（视频：洪都瑞金）#上海新增本土确诊1015例无症状22609例# ​  展开c", 5508, 3537,99222,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,中国青年报,"
                        今天14:14
                        ",微博视频号,#直击上海疫情# 【守“沪”菜篮子！#浙江嘉兴60小时紧急建成援沪物资中转站# 即将投用】8日中午，浙江省援沪防疫生活物资平湖中转站正式建成，即将投入使用。该中转站占地面积近70亩，离上海亭枫高速（兴塔出口）处约1.5公里。中转站将确保浙江乃至全国援沪抗疫的生活物资，能快速安全源源不断送达上海 ​  展开c, 10, 12,80,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,元気蓄力時,"
                        3秒前
                        ",iPhone 13,"
                    上海这疫情管理真的很魔幻 每个部门打电话措辞不一样 互相踢皮球 乱的一塌糊涂 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,长春大队长,"
                        4秒前
                        ",微博视频号,"
                    【#上海最大方舱医院开始收治感染者# 首批6748个床位已交付】4月9日，国家会展中心（上海）方舱医院首批6748个床位交付。该方舱医院共设置12个舱，预计可提供5万张床位，是目前上海最大的方舱医院。其中中建三局承建的3号、4号馆由两个独立病区组成，包括16个护士站及相关配套用房。建设者们历经4天日 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,敦敏持敬,"
                        4秒前
                        ",新版微博 weibo.com,"
                    沪皖一家亲，同心共战疫。感谢上海安徽经济文化促进会，感谢宇培国际控股集团。向安徽省援沪医疗队表示崇高的敬意。#上海副市长哽咽发言# ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,绿色的紫色的亮黄色,"
                        7秒前
                        ",上海大学考研超话,上海大学考研美术学院艺术学理论过啦～有问题可以留言。 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,itA1k2th3rAin,"
                        10秒前
                        ",微博国际版,"
                    “上头是怎么想的让一个姓宗的人去上海当领导？” ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,廿鲕,"
                        11秒前
                        ",微博国际版,"
                    睡到昏天黑地直到被喇叭叫醒下来做核酸 下来做核酸现在也不想啥时候解封了这每日两万+的日增 地图上密密麻麻的红点不想成为那些每天只是吃饭睡觉骂上海的人只希望上海快点好起来用楼下看门志愿大叔的话说整个中国是一盘棋 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,能猫学姐,"
                        13秒前
                        ",微博小程序,"
                    就离谱，没见过这么躺平摆烂的居委会，不告知阳性楼号，任居民不戴口罩在小区里走动，同一个街道其他小区发了四五批物资，它发一次就完事，拉个群，居民在里面出主意提建议吐槽也好，从来不回 #上海疫情 #洪泉居委会 #彭浦镇                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,一位跳河健将,"
                        16秒前
                        ",iPhone客户端,"
                    不是，现在是真的覺得以前的圈子是真的温室。 所有人会平等而开放地分享观点，吃著饭聊关于叔本华，也会聊怪物猎人，会聊弦理论，完全没有什么问题，没人覺得对方奇怪。是真的习惯了，所以喜欢与人「很深入直接的沟通」，到上海后，芝加哥后，如今被一系列世故的问题困扰，我覺得非常过敏，非常过敏。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,花花和花花的猫,"
                        20秒前
                        ",HUAWEI nova 3,#上海疫情# 爸爸他们前天去上海支援方舱医院建设，计划10天，结果工作了一晚上，说计划有变不需要了，昨天让返回湖北，到今天现在了，结果人还在上海，没有地方去，湖北不接收，也不知道该去哪里，上海现在疫情那么严重很担心他们安全对于这管控也是绝了 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,刘昕RUC,"
                        20秒前
                        ",微博 weibo.com,"
                    这次上海的这波疫情也让大家都看明白了，这个社会的运转靠的到底是什么？如果光靠政府，会是什么情况。//@出版人周筠://@东漂学童:昨天一位熟人说，我们一直以上海为榜样的，没想到你们抗疫连我们都不如——说得我无地自容，想挖个洞钻进去", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,大野晚盈,"
                        24秒前
                        ",iPhone客户端,"
                    为了囤菜买了一个新冰箱。去超市买了一点菜（没找到喜欢吃的），基本买的都是干粮，回到宿舍想在河马和美团上看有什么卖的，美团的所有菜已经卖光了，河马绿叶菜没有了，买了点水果、豆腐和肉就下单了。有上海的前车之鉴，我发现广州人民是真的怕了疫情没稳定下来之前都要省着点吃，当减肥了 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,Niffler布偶猫,"
                        30秒前
                        ",布偶猫超话,布偶猫 终于把墙纸重新贴好了以后再也没有柠檬黄色的墙了#南京上海北京苏州无锡深圳广州杭州布偶猫舍##成都布偶猫舍# ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,电子狗朋克生父,"
                        30秒前
                        ",iPad Pro,#上海副市长哽咽发言#处理好了再哭也不迟，互联网每天都有各种各样因为这个b疫情死人的消息，上海政府在这里打舆论牌是否过于懒政再说了处理成这个狗屎样子怎么好意思哭的呀？我作业写不好还知道问问老师意见好好修改呢，你几岁啊，掉几滴眼泪就能挂热搜换同情？ ​                , 0, 评论,1,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,_青提,"
                        32秒前
                        ",Android客户端,"
                    经历过武汉封城现在又撞上上海疫情，我是什么天选倒霉蛋……累了毁灭吧，不想做人了。下次让我做只鸟或者做棵树吧。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,perseusLi,"
                        33秒前
                        ",Redmi Note 8 Pro四摄,"
                    刚在酒店门口取外卖目睹一堆人报警，好像是没工作干，没钱住酒店了。警察说自己一个月没回家了，都不容易给他们想办法。#上海疫情# 2上海 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,普洱政法,"
                        33秒前
                        ",微博 weibo.com,#疫情防控# 【钟南山最新研判】　4月8日，中国工程院院士钟南山就当前新冠肺炎疫情防控等问题表示，“新冠肺炎的关键问题就是要最大限度降低传播和病死率。”当前流行的奥密克戎毒株症状轻，比起德尔塔病毒死亡率相对较低，为此，一些国家推崇与病毒共存。对此，钟南山院士结合香港和上海的疫情表示， ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,星川杳,"
                        34秒前
                        ",Redmi K40,"
                    我算是明白为什么什么叫做上海人排外了，指的是一些本土老上海人对新来的人的针对，谁管你是不是本地户口，之前是我搞错定义了实在是不好意思 ​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,慧生活ing,"
                        34秒前
                        ",iPhone客户端,"
                    第一次跟这么多人天天吃住在一起，哈哈哈哈哈哈#上海疫情# 2上海 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,___偏执姐姐-,"
                        35秒前
                        ",iPhone客户端,"
                    如今在上海能指望的只有朋友和团购。一天跟团八百个最后成单一个。心累～每天早起五点半开始准备抢菜、6点小区敲门做抗原。现在我们楼下正在准备核酸。现在每天的生活不只是吃不饱，现在连睡个好觉也格外困难了昨天狗子团购了咖啡给我闪送一盒，今天对面邻居小姐姐物资充足给了我一颗非常新鲜的 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,清淡派陳啊陳,"
                        37秒前
                        ",微博极速版,#疫情结束就一起去旅游吧# 上海·闵行 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7
上海,Oiyayii,"
                        45秒前
                        ",iPhone客户端,"
                    上海我好喜欢的一城市 赶紧好起来吧『上海-各类物资采购渠道_0407』O网页链接 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,熊猫爱打滚,"
                        45秒前
                        ",OnePlus 7T,#雪碧##上海物资# 今天在小区里用家里囤的雪碧换到一些些物资，感谢社区里可爱的小伙伴，感谢@雪碧 ​                , 0, 1,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,广东台触电新闻,"
                        46秒前
                        ",微博视频号,"
                    【#上海一志愿者帮群众送药时晕倒#，小区保安和巡逻民警及时救助】近日，上海吴淞一名社区志愿者在帮群众配药送药的过程中，因连续高强度的工作，体力突然不支，晕倒在马路上。好在小区保安和巡逻民警及时发现救助，帮助该志愿者脱离了险境。O网页链接 L广东台触电新闻的微博视频 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,期货股指,"
                        46秒前
                        ",期货股指超话,期货股指 #财经##股票##今日看盘#【大润发首批援沪600名员工到位 门店将转型做“生鲜仓”】｜新消费日报9日讯，记者从大润发获悉，大润发选派600名员工从江苏、浙江、安徽三地出发驰援上海，首批80位援沪员工已于今天下午抵达上海大润发中原店，将全封闭无外界接触式工作，参与保供项目包装和 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,984株洲交通频道,"
                        47秒前
                        ",微博视频号,"
                    【上海#男生每天用无人机给女邻居送吃的#还不重样，网友：蹲一个在一起】近日，上海。男生用无人机给女邻居“空投”食物，果蔬鱼肉天天不重样。网友：蹲一个在一起！ （来源：潇湘晨报）L潇湘晨报的微博视频 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,餐馋悟道,"
                        50秒前
                        ",微博国际版,"
                    群里来自天南地北的新上海人在穿着防护服，做志愿者。为这个城市保驾护航，给他们点赞。涉及个人隐私，就不发照片了。这个天气温度，那个防护服，可以想象能脱水。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,平凡的三岁熊猫,"
                        51秒前
                        ",iPhone客户端,"
                    上海孕妇被打 牛 ​                ", 0, 1,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,好运爆棚的mini,"
                        54秒前
                        ",iPhone XR,"
                    上海这次在yq的表现让我更加深了这只是一个只能同甘不能共苦的消费城市，当灾难来临的时候，这座城市的zf无法成为rm的保障，可以在这里看展、娱乐、消遣，享受到一切现代生活的乐趣和便利，它好玩摩登时尚，但它在灾难中很遥远很冷漠很凉薄，真的可怕 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,非我所愿的愿,"
                        57秒前
                        ",iPhone客户端,"
                    MD，看这热闹的景象，还以为解封了。管不住腿了吗？400弄陆陆续续都多少例了，你们心里没点数吗！是怕解封后见不到老伙计了吗？就这么着急，这么不服管。这封控完全靠自觉的节奏啊！但是一些老人不自觉是不是需要强制手段。居委在他们那战斗力就是0⃣️。听说上午警察来过一次，都回家了。警察走了又溜 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,一只阔奈滴喵哇,"
                        59秒前
                        ",iPhone客户端,"
                    能在这个时候吃上这个，不容易啊#上海新增本土确诊1015例无症状22609例# 2上海·安亭 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,Aria爱米粒,"
                        59秒前
                        ",iPhone客户端,"
                    记录📝四月的上海，不停的做核酸核酸核酸。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,股票财经价值复利虎哥,"
                        1分钟前
                        ",微博 weibo.com,"
                    下周保险股有机会，本周银行股表现比较亮眼，但大金融股中保险和券商不温不火。为什么说该保险股表演了哪？我觉得有以下几点：一是保险股股价也是被严重低估，中国平安icon市盈率只有8.86倍，中国人保9.5倍，新华保险7.51倍。过去保险股市盈率都是比银行股，现在低于很多银行股了，明显被低估了。二 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,江南晚报,"
                        1分钟前
                        ",微博视频号,#本地新闻# #无锡# 【孕妇上海待产 民警护送封控区准爸爸离锡】市民王先生所住小区为封控区，妻子在上海待产，眼看着预产期临近。接到王先生求助后，疫情防控相关部门经过协商，决定特事特办，由民警开道护送自驾的王先生至高速公路口，随后王先生前往上海。9日，王先生陪妻子顺利入院，妻子发来感谢信 ​  展开c, 0, 1,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,贰柒英长英短金渐层猫舍,"
                        1分钟前
                        ",HUAWEI Mate 40 Pro,"
                    又要接生又要测抗原又要测核酸，此刻我只想瘫倒😔英短金渐层猫舍#上海猫舍#英短金渐层 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,梧归栖,"
                        1分钟前
                        ",VVebo,"
                    于是北京今天，刚刚又带⭐了【我五一回家恐怕要很悬了…………为什么上海到现在还没有高危地区啊！                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,群星的余烬,"
                        1分钟前
                        ",iPhone XR,"
                    霸州都要解封了，廊坊还不解封，甚至还有上海反廊人员，她是怎么回来的是不是不说话就把别人当傻子啊 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,搜狐千里眼,"
                        1分钟前
                        ",微博视频号,"
                    【#大妈隔离点用盆接直饮机热水洗脚#，拍摄者：饭点耽误后面人用水】4月8日，上海。一中年女子在方舱内中午饭点时，用盆接直饮机的热水。拍摄者朱先生说，楼层400多人共用一个热水机，当时饭点有很多人准备泡面吃饭。自己提醒后她就没有接水了，而且一楼有专门洗澡的地方，觉得不太合适。@搜狐千里眼  ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,简称肉圆子,"
                        1分钟前
                        ",iPhone客户端,"
                    最近在微博里看到上海居家的人们生活物资短缺，定闹钟抢菜的消息，加剧了焦虑和不安，我家附近一条街道这几天陆续都有确诊病例，刚刚出消息已经升级为全市唯一高风险区了，第一次深刻的感受到疫情真的离我们越来越近了，覆巢之下无完卵…于是从今天早上起床的那一刻我就发挥了“仓鼠”般地本性，下楼 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,easOn申晨煜,"
                        1分钟前
                        ",新版微博 weibo.com,"#突然被通知隔离要准备哪些物品##微博新知博主##微博健康公开课#

别的帖子写得都很详细了。我就强调一个，慢性病患者一定要多备点药物，因为你也不知道会被隔离多久，一旦停药，很多症状可能会加重，造成次生灾害。在上海的精神疾病患者无法到线下就医，很多人面临停药的风险，目前网络购药也因为快 ​ 展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,記·軒軒奶包,"
                        1分钟前
                        ",虞书欣超话,虞书欣🐟#虞书欣# ysx#虞书欣超有趣滑雪大会# 上海那朵风情万种的玫瑰花永远也不会枯萎ty:@桉悦亓 @虞书欣Esther ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=2
上海,_____乱七八糟_,"
                        1分钟前
                        ",iPhone 12 Pro,我妈感觉都快转阴了…如果真的要转移去方舱能不能再确认了再去啊…不然真的好离谱啊…不仅浪费资源还耽误自己身体…上海这次真是够乱…                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,pandapikachu,"
                        1分钟前
                        ",iPhone,"
                    今天上海的清晨和傍晚赶紧好起来吧 ✌🏻 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,喵有毒_,"
                        1分钟前
                        ",Redmi K20,"
                    做核酸前面一个老男人骂采样的医生，怎么这么深，这么用力，当然其中夹着上海脏话，骂的同时还摘了口罩对着医生咳嗽被他老婆拉到一边 离旁边人群也就两米，开始吐痰垃圾人 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,归霖规零,"
                        1分钟前
                        ",荣耀V40 前所未感,"
                    疫情终于波及到了我们这个小城。我爹说，上海继山西之后，点亮了大半个中国。。。。。春天刚刚开始的时候爸爸在公园放风筝，春天走到一半的时候爸爸只能在手机里放风筝，希望春天结束的时候，爸爸可以改去钓鱼，放风筝脖子疼。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,胡大發半瓶倒,"
                        1分钟前
                        ",iPhone客户端,"
                    天气好到爆！希望上海疫情快点过去！太多糟心的新闻和舆论，五月我要回上海🙏🙏🙏我爱我的大上海！ ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,青训摄影师,"
                        1分钟前
                        ",nova5i 2400万AI四摄,"
                    赛事预告：2022年4月10日（周日）下午15点2021--2022赛季CBA中国男子篮球职业联赛季后赛第二轮（8进4）第2场（深圳马可波罗男篮VS上海久事大鲨鱼男篮）（南昌国际体育中心）。敬请关注！！！ 2上海 ​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,八桂警方在线,"
                        1分钟前
                        ",微博 weibo.com,#疫情当前警察不退#【上海600余名增援民警24小时驻守方舱医院】连日来，上海市公安局600余名增援民警逆行驻守全市各方舱医院，全力配合医护人员做好秩序管理、勤务保障、病患帮扶等各项工作。 O上海600余名增援民警24小时驻守方舱医院 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,媒体人罗小卫,"
                        1分钟前
                        ",iPhone客户端,"
                    群里捞个视频：没地收，一直转悠，看起来成移动方C了。不知道啥情况？不知结果如何？车上这女子的精神状态看起来快到崩溃边缘了#上海疫情# L媒体人罗小卫的微博视频 ​                ", 1, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,新华网,"
                        1分钟前
                        ",微博 weibo.com,"
                    【上海闵行区3名干部因疫情防控不力被处理】1.梅陇镇党委书记陈冬发，党委副书记、镇长张震在疫情防控工作中履职不力问题。陈冬发、张震在梅陇镇疫情防控工作中，领导组织不力，未能及时有效遏制疫情扩散。经区委常委会研究，决定免去陈冬发梅陇镇党委书记、委员职务；免去张震梅陇镇党委副书记、委员 ​  展开c", 1, 2,4,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,HeartedH,"
                        1分钟前
                        ",上海财经大学超话,上海财经大学22翻译学硕已录取，出基础英语617，学术阅读812，日语241资料 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,伍仁儿堡堡,"
                        1分钟前
                        ",iPhone 13 Pro,"
                    这几天收到的邻居们的投喂。我觉得。邻居们卷起来了 他们在投喂这件事情上卷起来了！！！！！今天直接收到了一碗刚烧好热气腾腾的肉发出了满足的声音 社区大礼包？不。是邻居大礼包！！！！！！！！上海好邻居 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,Oasirvanlur_,"
                        1分钟前
                        ",iPhone客户端,"
                    朋友住这里，10多天没吃过一粒米，完全没有任何物资，几千住户的公寓完全无人管理。我亲叔叔抗原两条杠也没有人管，上海，你是不是真的疯了。。 查看图片 //@潜修blingvita:坐标上海，说出来都觉得魔幻，2022年，我做梦都想吃面包…..//@Lucky婧123:2022年上海闹饥荒", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,养花猫猫猫,"
                        1分钟前
                        ",iPhone客户端,"
                    拜托 多一些认知‼️多一些发言权‼️多一些行动吧‼️ 别一味的想躺平共存 奥密克戎真不是大号感冒啊 还有zf的不着力措施 真不到点上 这几天能看的都是各种不良反应的控诉 真的很黑暗 快让人民老百姓吃上饭吃饱饭管住饱🙏🏻不愿意再看到还有七老八十的老人在家里等着饿死🙏🏻#上海疫情#", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,Lydia不能生气,"
                        1分钟前
                        ",iPhone 11,"
                    浦兴街道为什么永远慢半拍啊？隔壁沪东街道金桥镇都开始发第二批物资了，还有肉，我们浦兴街道不是重灾区吗？至少应该平等对待吧……咋到现在什么都没有？#浦东疫情##上海疫情##上海浦东疫情# 2上海 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,陈敏-CS,"
                        1分钟前
                        ",,#上海九亭物资# 从“医闹”到“粮闹”，为什么总是让人觉得当一个温良恭俭让的体面人不值得，反而是豁出去当一个“刺头”，才能受到重视，才能得到医治和物资。这是不正常的，畸形的，更是不应该的。#上海买菜到底难不难##微博新知博主# ​                , 0, 评论,2,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,空房间里的壁虎,"
                        1分钟前
                        ",荣耀V20 4800万3D相机,"
                    3/16，17，22，23，24，25，26，27，28，29，30，31，4/1，2，3，4，5，6，7，8，9。今天是居家封控的第二十一天第一轮7+7封控完成第二轮7+7封控完成第三轮14天封控第6天，至今核酸9次。#上海疫情# 2上海·新昌大厦 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,贝叶斯回归,"
                        1分钟前
                        ",iQOO Z1 5G性能先锋,"
                    2018年和美国正式贸易战后，在上海我就常备辐射生存套餐了：工兵锹、单手锤、防毒面具、压缩饼干、维生素片、碘伏酒精片、便携净化器、涡轮机#上海疫情# ​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,董云飞爱唱歌,"
                        1分钟前
                        ",微博视频号,"
                    有时候挺心酸的  疫情面前不要一刀切  谁都有老去的一天救护车把人拉倒医院门口，但是医院不让病人进，老人说 我们已经到这里了回不去了，保安回复 你回不去也不是我们的问题。#上海闵行3名干部因疫情防控不力被处理# L董云飞爱唱歌的微博视频 ​                ", 0, 1,4,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,首都专家微博群,"
                        1分钟前
                        ",HUAWEI P30,"
                    【#张文宏说这一波奥密克戎袭击很快很猛#】#上海战疫录# 针对当前的疫情形势，复旦大学附属华山医院感染科主任@张文宏医生 4月9日表示，“这一波奥密克戎袭击来的很快很猛，对医疗体系造成了冲击，特别是正常的医疗秩序受到了冲击。尽快实现动态清零，有助于尽早恢复正常的医疗秩序，让各类病人特别是 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=3
上海,湖北新闻,"
                        2分钟前
                        ",微博 weibo.com,#上海封停四个散播谣言微信群组#【#传播武警将接管上海社区谣言微信群被封#】据上海网络辟谣9日消息：针对前期已公开辟谣的“武警将接管上海社区”“明天上海暂停所有团购”两则虚假信息，经与公安部门联合溯源调查，已查实散播以上谣言信息的网络群组和人员。依据互联网相关法律法规，已协调相关部门 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,财经网,"
                        2分钟前
                        ",微博 weibo.com,"
                    【张文宏：#与奥密克戎作战一块拼图都不能少#】上海本轮疫情形势严峻、复杂，今天上午，复旦大学附属华山医院感染科主任张文宏教授撰文写道：作为医疗救治专家组专家，在这波疫情中，我尤其关注对脆弱人群的保护。我们专家组专家和各个隔离救治点专家在每天的全市联合在线查房中，反复关注的重点就是对 ​  展开c", 5, 5,9,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,反正也喜欢不过三天,"
                        2分钟前
                        ",iPhone 11,#上海闵行3名干部因疫情防控不力被处理#这疫情到底什么时候才能彻底结束啊，难道以后真的要跟病毒共存亡了吗？那老百姓要怎么活？动不动就封控要怎么赚钱啊 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,上帝之鹰_5zn,3分钟前 转赞人数超过700,HUAWEI Mate 20,"
                    上海直接拔掉了两个疫情最严重区镇的主官：浦东新区北蔡镇的党委书记和镇长，闵行区梅陇镇的党委书记和镇长 ​                ", 16, 161,798,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,猫小mew,"
                        2分钟前
                        ",iPhone客户端,#上海将进行三区阶梯式管理#有没有谁可以给我解释一下，这跟之前的动态封控有啥不同？不是又变回了又封又不封的交叉感染路线么？内鬼今天又跳出来发话了，是妖风又要刮起来？ ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,爱出花椰菜,"
                        2分钟前
                        ",iPhone客户端,"
                    谁能想到我要每天早起为了蹲🍞还经常蹲不到#上海疫情##叮咚买菜# ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,沉吟至今zz,"
                        2分钟前
                        ",,"
                    这次真是看清楚上海的样子了。 上海就是外边鲜丽内里组织已经都腐烂了，zf部门完全毫无组织和执行力。从思想到行动，全部都是问题。                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,芥末我DE爱,"
                        2分钟前
                        ",Note 9 Pro 一亿像素,#广州疫情#呢条评论，睇到我火都来埋。你老味，你以为广州系上海果个废柴啊！等你冚家富贵果阵，要唔要我烧滴衣纸比你个死鬼，话你知广州嘅美好生活啊！ ​                , 1, 2,5,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,AwesomeSigrid,"
                        2分钟前
                        ",iPhone 11 Pro,"
                    现在不都流行大数据吗，上海政府做了这么多次核酸，可以统计下各小区居民数，然后找个会写代码的算下每户发多少菜啊。我就随便说个想法。总比老百姓看不到菜在哪然后基层干部还喊资源不够强啊 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,我是人间孤独客_,"
                        2分钟前
                        ",vivo X27,#上海闵行3名干部因疫情防控不力被处理#这也太让人寒心了吧！人家在基层拼命，居然还要受到惩罚要惩罚也应该惩罚那些吃喝玩乐的高层领导 2天津 ​                , 0, 评论,5,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
上海,南斗来了,"
                        2分钟前
                        ",嘉祺的气球Android,"
                    《出淤泥而不染》大家都要平安，而我在上海～好危险的世界～还是家里更安全🌚 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E4%B8%8A%E6%B5%B7&page=4
